market,period,window,horizon,tail_prob,spec_name,dependent,spec,n_obs,r2,adj_r2,aic,bic,param,coef,std_err_hac,t_hac,pvalue_hac
shares,baseline_2018,1008,63,0.05,dq_dr,future_tail_event,dq_es+dr_es_concentration,50,0.0890597446401795,0.0502963295184849,22.832674625072457,28.568743641356896,dq_es,1.6587577660193429,1.3975538550515088,1.1869007838400667,0.2352667581188436
shares,baseline_2018,1008,63,0.05,dq_dr,future_tail_event,dq_es+dr_es_concentration,50,0.0890597446401795,0.0502963295184849,22.832674625072457,28.568743641356896,dr_es_concentration,-2.220103083827797,1.550206118161129,-1.4321341257905154,0.1521054396969387
shares,baseline_2018,1008,63,0.05,dq_dr_current_es,future_tail_event,dq_es+dr_es_concentration+current_es,50,0.1006893798516759,0.0420386872333069,24.190233548796527,31.838325570509117,dq_es,1.8710501550609344,1.4477760663373287,1.2923615734264968,0.1962319576442771
shares,baseline_2018,1008,63,0.05,dq_dr_current_es,future_tail_event,dq_es+dr_es_concentration+current_es,50,0.1006893798516759,0.0420386872333069,24.190233548796527,31.838325570509117,dr_es_concentration,-8.472632412708894,6.385855858829041,-1.32678102982777,0.1845811274695656
shares,baseline_2018,1008,63,0.05,dq_only,future_tail_event,dq_es,50,7.356430353766541e-09,-0.0208333258236439,25.496572520052155,29.320618530908447,dq_es,-0.0005975365134338,0.5623931609715765,-0.0010624889399464,0.9991522566382934
shares,baseline_2018,1008,63,0.05,dr_only,future_tail_event,dr_es_concentration,50,0.0544293865455463,0.0347299987652452,22.69823739010953,26.52228340096582,dr_es_concentration,-1.3565180026428962,0.9221804446901154,-1.4709897726130303,0.1412938827687877
shares,baseline_2018,1008,63,0.05,full,future_tail_event,dq_es+dr_es_concentration+current_es+current_rv_ann+current_hill_alpha+n_assets+regime_covid+regime_2022_2023+regime_post_2024+near_2022_trade_break,50,0.2134869428202762,0.0600209804437448,27.489275138148784,44.697482187002095,dq_es,10.967642623467333,5.115629547476258,2.1439477823170567,0.0320370709943758
shares,baseline_2018,1008,63,0.05,full,future_tail_event,dq_es+dr_es_concentration+current_es+current_rv_ann+current_hill_alpha+n_assets+regime_covid+regime_2022_2023+regime_post_2024+near_2022_trade_break,50,0.2134869428202762,0.0600209804437448,27.489275138148784,44.697482187002095,dr_es_concentration,-27.29184574878098,13.531205903980627,-2.016955912314676,0.0437001143848521
shares,full_2015,504,21,0.025,dq_dr,future_tail_event,dq_es+dr_es_concentration,112,0.0430736498375312,0.0255153681831741,149.9487280482862,158.10422466217148,dq_es,0.7105955977898873,0.3433923269998846,2.0693403489767728,0.0385141598432551
shares,full_2015,504,21,0.025,dq_dr,future_tail_event,dq_es+dr_es_concentration,112,0.0430736498375312,0.0255153681831741,149.9487280482862,158.10422466217148,dr_es_concentration,-0.3514637866584436,0.3614592935890716,-0.9723467978056984,0.3308780498062995
