market,period,window,horizon,tail_prob,dependent,spec_name,param,coef,t_hac,pvalue_hac,r2,n_obs
bonds,baseline_2018,504,63,0.05,future_mdd,dr_only,dr_es_concentration,-0.20865360852301298,-1.5786419092495267,0.11441821612507232,0.05021793370523431,74
bonds,baseline_2018,504,63,0.05,future_mdd,dq_dr,dq_es,-0.0801126877807355,-0.8258949211035937,0.40886370193632615,0.079248318129293,74
bonds,baseline_2018,504,63,0.05,future_mdd,dq_dr,dr_es_concentration,-0.0008248084441597817,-0.0027653330797706367,0.9977935862422729,0.079248318129293,74
bonds,baseline_2018,504,63,0.05,future_mdd,dq_dr_current_es,dq_es,-0.049254865654280854,-0.34162638927187033,0.7326320750423923,0.0813339273493332,74
bonds,baseline_2018,504,63,0.05,future_mdd,dq_dr_current_es,dr_es_concentration,-0.12475803523810047,-0.22971389268187511,0.8183140987711406,0.0813339273493332,74
bonds,baseline_2018,504,63,0.05,future_mdd,full,dq_es,0.23326282300011378,1.006546638870191,0.31415268838534105,0.2887133156145937,74
bonds,baseline_2018,504,63,0.05,future_mdd,full,dr_es_concentration,-0.34811784868431034,-0.819715868736703,0.4123781015213003,0.2887133156145937,74
bonds,baseline_2018,504,63,0.05,future_tail_event,dq_only,dq_es,-0.4524945370376957,-0.862346068356915,0.38849710894586,0.017394370048576135,74
bonds,baseline_2018,504,63,0.05,future_tail_event,dr_only,dr_es_concentration,-3.3216673931325946,-2.384845264123593,0.017086306387796596,0.08800164776262731,74
bonds,baseline_2018,504,63,0.05,future_tail_event,dq_dr,dq_es,0.9683802826464117,1.137692779605138,0.25524878946400753,0.11733174726172235,74
bonds,baseline_2018,504,63,0.05,future_tail_event,dq_dr,dr_es_concentration,-5.8338451484621405,-2.291276708420917,0.021947414832959013,0.11733174726172235,74
bonds,baseline_2018,504,63,0.05,future_tail_event,dq_dr_current_es,dq_es,0.3124080904426062,0.30964326383062896,0.7568322523375756,0.12384870241403201,74
bonds,baseline_2018,504,63,0.05,future_tail_event,dq_dr_current_es,dr_es_concentration,-3.1992862306694296,-0.9580009376421488,0.3380622857486071,0.12384870241403201,74
bonds,baseline_2018,504,63,0.05,future_tail_event,full,dq_es,-4.496428944887304,-1.952664032807328,0.050859418235183126,0.2460237779430643,74
bonds,baseline_2018,504,63,0.05,future_tail_event,full,dr_es_concentration,2.5767515592683847,0.6525201665992609,0.514065667627075,0.2460237779430643,74
bonds,full_2015,252,21,0.025,future_es,dq_only,dq_es,-0.0057563512228308005,-0.599003311874488,0.5491706760520183,0.0053413887800199955,113
bonds,full_2015,252,21,0.025,future_es,dr_only,dr_es_concentration,-0.015518776296258066,-0.7128362829793928,0.4759470708685284,0.006807821174276918,113
bonds,full_2015,252,21,0.025,future_es,dq_dr,dq_es,-0.002022619251375732,-0.21429287280957807,0.8303186756258923,0.007097060391847987,113
bonds,full_2015,252,21,0.025,future_es,dq_dr,dr_es_concentration,-0.01189982033924571,-0.6034135818716149,0.5462335891426616,0.007097060391847987,113
bonds,full_2015,252,21,0.025,future_es,dq_dr_current_es,dq_es,-0.0009781445339349046,-0.10225853483166043,0.9185514671295331,0.015895894438020308,113
bonds,full_2015,252,21,0.025,future_es,dq_dr_current_es,dr_es_concentration,-0.021849925203381915,-1.1960791308482994,0.23166568069504878,0.015895894438020308,113
bonds,full_2015,252,21,0.025,future_es,full,dq_es,0.0116968720553711,0.7273068516275215,0.46703800180680644,0.095804157580335,113
bonds,full_2015,252,21,0.025,future_es,full,dr_es_concentration,-0.06266220848566728,-1.9019275447875499,0.05718062758246371,0.095804157580335,113
bonds,full_2015,252,21,0.025,future_var,dq_only,dq_es,-0.005876175834922513,-0.9905716241717785,0.321894799215121,0.014022585185282765,113
bonds,full_2015,252,21,0.025,future_var,dr_only,dr_es_concentration,-0.011134553729162394,-0.8456847248367235,0.39772864675811637,0.008829126203167448,113
bonds,full_2015,252,21,0.025,future_var,dq_dr,dq_es,-0.005432177756017539,-0.8335725606291737,0.40452189334121613,0.014085130976687954,113
bonds,full_2015,252,21,0.025,future_var,dq_dr,dr_es_concentration,-0.0014150714112133712,-0.10294710237746883,0.9180049539750625,0.014085130976687954,113
bonds,full_2015,252,21,0.025,future_var,dq_dr_current_es,dq_es,-0.004559588724352929,-0.6963722268947435,0.48619575139125304,0.02955646143454882,113
bonds,full_2015,252,21,0.025,future_var,dq_dr_current_es,dr_es_concentration,-0.00972772103631041,-0.7269366084804831,0.4672647897893595,0.02955646143454882,113
bonds,full_2015,252,21,0.025,future_var,full,dq_es,0.0009975191067592918,0.09549433706249519,0.9239221880754587,0.12458152425353486,113
bonds,full_2015,252,21,0.025,future_var,full,dr_es_concentration,-0.034600342688703524,-1.656311872935336,0.09765867732002313,0.12458152425353486,113
bonds,full_2015,252,21,0.025,future_rv_ann,dq_only,dq_es,-0.051966275979772034,-1.2691285607201162,0.20439521530779725,0.023967915226474013,113
bonds,full_2015,252,21,0.025,future_rv_ann,dr_only,dr_es_concentration,-0.11563758249944177,-1.2633554292004558,0.20646147435361095,0.020812231573778206,113
bonds,full_2015,252,21,0.025,future_rv_ann,dq_dr,dq_es,-0.03575780547911096,-0.7444778047091808,0.45658746404360073,0.02578958028348277,113
bonds,full_2015,252,21,0.025,future_rv_ann,dq_dr,dr_es_concentration,-0.05165820375067359,-0.4933609967758883,0.6217575361767935,0.02578958028348277,113
bonds,full_2015,252,21,0.025,future_rv_ann,dq_dr_current_es,dq_es,-0.028655572946899,-0.5948781372790366,0.5519249322448582,0.0481895012310648,113
bonds,full_2015,252,21,0.025,future_rv_ann,dq_dr_current_es,dr_es_concentration,-0.11931705396979492,-1.1934904099777695,0.23267736576249431,0.0481895012310648,113
bonds,full_2015,252,21,0.025,future_rv_ann,full,dq_es,0.0026791057254507843,0.03758701323315608,0.9700169625444977,0.17028538078062938,113
bonds,full_2015,252,21,0.025,future_rv_ann,full,dr_es_concentration,-0.3538992866343471,-2.379781096634486,0.017322925241988408,0.17028538078062938,113
bonds,full_2015,252,21,0.025,future_mdd,dq_only,dq_es,0.0005074716124376318,0.03959785897832798,0.9684137343896998,2.457098270025604e-05,113
bonds,full_2015,252,21,0.025,future_mdd,dr_only,dr_es_concentration,-0.0007994783494322564,-0.027763723105858878,0.9778505995694025,1.0694143489642371e-05,113
bonds,full_2015,252,21,0.025,future_mdd,dq_dr,dq_es,0.001728950687891156,0.1117284452152049,0.911038724515843,0.00013578729022512004,113
bonds,full_2015,252,21,0.025,future_mdd,dq_dr,dr_es_concentration,-0.003892990085300731,-0.11682068792293,0.9070021494081852,0.00013578729022512004,113
bonds,full_2015,252,21,0.025,future_mdd,dq_dr_current_es,dq_es,0.0030785838621935737,0.20123420453632926,0.8405154471554008,0.00883139925162646,113
bonds,full_2015,252,21,0.025,future_mdd,dq_dr_current_es,dr_es_concentration,-0.016750162583769285,-0.53328887424546,0.5938336280533938,0.00883139925162646,113
bonds,full_2015,252,21,0.025,future_mdd,full,dq_es,0.01752168067677731,0.63474424908307,0.5255952293166994,0.11249215687896674,113
bonds,full_2015,252,21,0.025,future_mdd,full,dr_es_concentration,-0.08408833845251795,-1.9995126802271297,0.04555291127729376,0.11249215687896674,113
bonds,full_2015,252,21,0.025,future_tail_event,dq_only,dq_es,-0.08906566109793655,-0.35809845941513546,0.7202696319227171,0.0013204368620521878,113
bonds,full_2015,252,21,0.025,future_tail_event,dr_only,dr_es_concentration,-0.7231823817954405,-1.1767709422228503,0.2392869435276037,0.015266036471035083,113
bonds,full_2015,252,21,0.025,future_tail_event,dq_dr,dq_es,0.3142784526606189,1.0317516672315235,0.3021884665193165,0.022477037287092272,113
bonds,full_2015,252,21,0.025,future_tail_event,dq_dr,dr_es_concentration,-1.2855026888147538,-1.6925590602004668,0.09053942932840713,0.022477037287092272,113
bonds,full_2015,252,21,0.025,future_tail_event,dq_dr_current_es,dq_es,0.30451732350008115,0.991983686732672,0.3212054833027399,0.02327057360683593,113
bonds,full_2015,252,21,0.025,future_tail_event,dq_dr_current_es,dr_es_concentration,-1.1925140725103796,-1.5638505227900412,0.11785267615431809,0.02327057360683593,113
bonds,full_2015,252,21,0.025,future_tail_event,full,dq_es,1.2103169019988738,2.2119285789470853,0.02697160020874408,0.13428133721085067,113
bonds,full_2015,252,21,0.025,future_tail_event,full,dr_es_concentration,-3.267378597174594,-3.2353471311547355,0.0012149492374411537,0.13428133721085067,113
bonds,full_2015,252,21,0.05,future_es,dq_only,dq_es,-0.007169515328490591,-1.0522531255460326,0.292683431378024,0.015931561966601837,113
bonds,full_2015,252,21,0.05,future_es,dr_only,dr_es_concentration,-0.002705051577178914,-0.15212502279373122,0.8790883285568047,0.00031010738971215535,113
bonds,full_2015,252,21,0.05,future_es,dq_dr,dq_es,-0.013027104659833543,-1.5958554913968126,0.1105210606614311,0.026390290256517845,113
bonds,full_2015,252,21,0.05,future_es,dq_dr,dr_es_concentration,0.02230955459976,0.9426190620359287,0.3458757860985193,0.026390290256517845,113
bonds,full_2015,252,21,0.05,future_es,dq_dr_current_es,dq_es,-0.009144497965606468,-0.9810367821539656,0.32657460330224897,0.03157309928158747,113
bonds,full_2015,252,21,0.05,future_es,dq_dr_current_es,dr_es_concentration,0.005779140610125482,0.181504629780335,0.8559714994690494,0.03157309928158747,113
bonds,full_2015,252,21,0.05,future_es,full,dq_es,-0.0055308881229747895,-0.36479545706381,0.7152640964991988,0.11871421700651175,113
bonds,full_2015,252,21,0.05,future_es,full,dr_es_concentration,-0.018120020826934636,-0.390957562837374,0.6958286042543758,0.11871421700651175,113
bonds,full_2015,252,21,0.05,future_var,dq_only,dq_es,-0.003992413693692652,-1.1984521695122459,0.23074103301355364,0.014879842855951786,113
bonds,full_2015,252,21,0.05,future_var,dr_only,dr_es_concentration,0.00031473536342150005,0.04114633490414234,0.9671792359473487,1.2644469408518155e-05,113
bonds,full_2015,252,21,0.05,future_var,dq_dr,dq_es,-0.008218582709312946,-1.782823153776063,0.07461509546343308,0.031277555536910584,113
bonds,full_2015,252,21,0.05,future_var,dq_dr,dr_es_concentration,0.016096032526093557,1.301982381172285,0.1929224086083975,0.031277555536910584,113
bonds,full_2015,252,21,0.05,future_var,dq_dr_current_es,dq_es,-0.004011924492919453,-0.7733293210252934,0.4393275072851349,0.04960244542530978,113
bonds,full_2015,252,21,0.05,future_var,dq_dr_current_es,dr_es_concentration,-0.0018140488461132905,-0.1051590138782122,0.9162496325288039,0.04960244542530978,113
bonds,full_2015,252,21,0.05,future_var,full,dq_es,0.0002464073498305935,0.028462389921948543,0.9772933643622796,0.20862707581449114,113
bonds,full_2015,252,21,0.05,future_var,full,dr_es_concentration,-0.018697447690993546,-0.8431497434997597,0.39914470144146763,0.20862707581449114,113
bonds,full_2015,252,21,0.05,future_rv_ann,dq_only,dq_es,-0.05717200415496091,-1.199838278652581,0.23020215459890336,0.022140842519629444,113
bonds,full_2015,252,21,0.05,future_rv_ann,dr_only,dr_es_concentration,-0.07297170929601207,-0.5728090839866645,0.5667739677541113,0.004931949277842573,113
bonds,full_2015,252,21,0.05,future_rv_ann,dq_dr,dq_es,-0.07666395797165111,-1.3938408344399529,0.16336567407871572,0.024671890247430994,113
bonds,full_2015,252,21,0.05,future_rv_ann,dq_dr,dr_es_concentration,0.07423818627956806,0.465002105518196,0.6419299487857494,0.024671890247430994,113
bonds,full_2015,252,21,0.05,future_rv_ann,dq_dr_current_es,dq_es,-0.029839133313301357,-0.47283521835301,0.6363307457054728,0.04114665704332887,113
bonds,full_2015,252,21,0.05,future_rv_ann,dq_dr_current_es,dr_es_concentration,-0.12512110956295314,-0.6168885011288583,0.5373082718649939,0.04114665704332887,113
bonds,full_2015,252,21,0.05,future_rv_ann,full,dq_es,0.016981062292809716,0.17261442688996123,0.8629545111088411,0.15826248076790217,113
bonds,full_2015,252,21,0.05,future_rv_ann,full,dr_es_concentration,-0.3661750190724699,-1.244371417396754,0.21336289746094084,0.15826248076790217,113
bonds,full_2015,252,21,0.05,future_mdd,dq_only,dq_es,-0.0006956382714365376,-0.05293842231013984,0.9577809707258298,3.523758974510738e-05,113
bonds,full_2015,252,21,0.05,future_mdd,dr_only,dr_es_concentration,0.014665244703554965,0.36988762812192544,0.7114662200479942,0.0021414115536996237,113
bonds,full_2015,252,21,0.05,future_mdd,dq_dr,dq_es,-0.009168678621892065,-0.68215962259856,0.4951380231557512,0.005176622128549635,113
bonds,full_2015,252,21,0.05,future_mdd,dq_dr,dr_es_concentration,0.032270913106351065,0.6923852408421697,0.48869543198576204,0.005176622128549635,113
bonds,full_2015,252,21,0.05,future_mdd,dq_dr_current_es,dq_es,-0.004289932365132059,-0.25982017723631456,0.7950024861370948,0.007099250598875617,113
bonds,full_2015,252,21,0.05,future_mdd,dq_dr_current_es,dr_es_concentration,0.011499379514103581,0.17029102964791532,0.8647812655321415,0.007099250598875617,113
bonds,full_2015,252,21,0.05,future_mdd,full,dq_es,-0.013377921373617924,-0.44352743304263836,0.6573842811126924,0.10294342297756676,113
bonds,full_2015,252,21,0.05,future_mdd,full,dr_es_concentration,-0.0066984862213115125,-0.06909691043721002,0.9449124802665957,0.10294342297756676,113
bonds,full_2015,252,21,0.05,future_tail_event,dq_only,dq_es,-0.1707183036036646,-0.5716561289009553,0.5675549614651738,0.0031666293035660376,113
bonds,full_2015,252,21,0.05,future_tail_event,dr_only,dr_es_concentration,-1.1767036790835879,-1.2679943165393928,0.20479998020841328,0.020570911174004114,113
bonds,full_2015,252,21,0.05,future_tail_event,dq_dr,dq_es,0.2787963386185922,0.7963824106930014,0.4258097985840378,0.02475833819168849,113
bonds,full_2015,252,21,0.05,future_tail_event,dq_dr,dr_es_concentration,-1.7120475483640356,-1.5655021144649457,0.11746522198297728,0.02475833819168849,113
bonds,full_2015,252,21,0.05,future_tail_event,dq_dr_current_es,dq_es,0.4469548872435196,0.9783375198953816,0.32790741887462593,0.028166456012886476,113
bonds,full_2015,252,21,0.05,future_tail_event,dq_dr_current_es,dr_es_concentration,-2.427991923775336,-1.612995136740487,0.1067455643685381,0.028166456012886476,113
bonds,full_2015,252,21,0.05,future_tail_event,full,dq_es,0.6602830971957894,0.9415725724299242,0.34641151753678157,0.15465796547862387,113
bonds,full_2015,252,21,0.05,future_tail_event,full,dr_es_concentration,-4.17271411118468,-2.255959336066226,0.024073177907474094,0.15465796547862387,113
bonds,full_2015,252,63,0.025,future_es,dq_only,dq_es,-0.009704924347868654,-0.9012428881961168,0.3674591922299666,0.0184250576210907,111
bonds,full_2015,252,63,0.025,future_es,dr_only,dr_es_concentration,-0.023522317356441346,-0.7212402126782714,0.4707617345105851,0.01836804601427533,111
bonds,full_2015,252,63,0.025,future_es,dq_dr,dq_es,-0.005586797121602813,-0.5538088878719706,0.5797096450092307,0.021085254312971813,111
bonds,full_2015,252,63,0.025,future_es,dq_dr,dr_es_concentration,-0.01341897079970148,-0.349934848221188,0.7263875933583799,0.021085254312971813,111
bonds,full_2015,252,63,0.025,future_es,dq_dr_current_es,dq_es,-0.005161806819836993,-0.5163670890701072,0.6055980472379914,0.02330534654555516,111
bonds,full_2015,252,63,0.025,future_es,dq_dr_current_es,dr_es_concentration,-0.017526752165583068,-0.4592055266395915,0.6460865822069743,0.02330534654555516,111
bonds,full_2015,252,63,0.025,future_es,full,dq_es,0.033365002392075495,1.723381451525133,0.08481956692145738,0.2269818029760583,111
bonds,full_2015,252,63,0.025,future_es,full,dr_es_concentration,-0.09513088431745476,-2.5755130146653635,0.010009150638838733,0.2269818029760583,111
bonds,full_2015,252,63,0.025,future_var,dq_only,dq_es,-0.013117301465338016,-2.5603459322860513,0.010456801724510145,0.13336573815321884,111
bonds,full_2015,252,63,0.025,future_var,dr_only,dr_es_concentration,-0.02168239512848738,-1.6495592509633576,0.09903311518511676,0.06183693924516531,111
bonds,full_2015,252,63,0.025,future_var,dq_dr,dq_es,-0.014523679967541035,-2.3650716765467252,0.018026581722240333,0.13459501413312525,111
bonds,full_2015,252,63,0.025,future_var,dq_dr,dr_es_concentration,0.0045827025289605985,0.2797949274389921,0.7796348436539817,0.13459501413312525,111
bonds,full_2015,252,63,0.025,future_var,dq_dr_current_es,dq_es,-0.013822543900075568,-2.319505452065981,0.020367645853356577,0.15853634686902685,111
bonds,full_2015,252,63,0.025,future_var,dq_dr_current_es,dr_es_concentration,-0.0021941901693319694,-0.13243879255447602,0.8946372328803008,0.15853634686902685,111
bonds,full_2015,252,63,0.025,future_var,full,dq_es,0.0032757421995503145,0.366575524186347,0.7139356679963172,0.3198168791340775,111
bonds,full_2015,252,63,0.025,future_var,full,dr_es_concentration,-0.030022716769299577,-1.6516140196969586,0.09861326018554405,0.3198168791340775,111
bonds,full_2015,252,63,0.025,future_rv_ann,dq_only,dq_es,-0.05993093070124054,-1.4773426714587081,0.13958380505702075,0.048152911927381026,111
bonds,full_2015,252,63,0.025,future_rv_ann,dr_only,dr_es_concentration,-0.14677653102521063,-1.248828916782731,0.21172765506015012,0.0490130751593012,111
bonds,full_2015,252,63,0.025,future_rv_ann,dq_dr,dq_es,-0.03345275674977041,-0.7799900584586983,0.43539672688537223,0.05568969918316058,111
bonds,full_2015,252,63,0.025,future_rv_ann,dq_dr,dr_es_concentration,-0.08627947209061247,-0.5987032055881013,0.5493708191763094,0.05568969918316058,111
bonds,full_2015,252,63,0.025,future_rv_ann,dq_dr_current_es,dq_es,-0.030861351300951936,-0.7196552865048509,0.47173726286287987,0.061346614508076214,111
bonds,full_2015,252,63,0.025,future_rv_ann,dq_dr_current_es,dr_es_concentration,-0.11132693074995353,-0.7795429770771775,0.43565993140537995,0.061346614508076214,111
bonds,full_2015,252,63,0.025,future_rv_ann,full,dq_es,0.10069338857229485,1.5338815757742568,0.12505878937234483,0.27862395678047736,111
bonds,full_2015,252,63,0.025,future_rv_ann,full,dr_es_concentration,-0.4333407266748476,-2.9624369636760997,0.003052142978027761,0.27862395678047736,111
bonds,full_2015,252,63,0.025,future_mdd,dq_only,dq_es,0.013226745321678699,0.5536399380121833,0.5798252877094436,0.0060004550221863795,111
bonds,full_2015,252,63,0.025,future_mdd,dr_only,dr_es_concentration,0.04233043095432759,0.5576123385694562,0.5771091291808579,0.010429459076193193,111
bonds,full_2015,252,63,0.025,future_mdd,dq_dr,dq_es,0.0005303773082794099,0.01754531364686571,0.9860015833379102,0.010433752667041496,111
bonds,full_2015,252,63,0.025,future_mdd,dq_dr,dr_es_concentration,0.041371279291086256,0.3987316377604703,0.6900909534294417,0.010433752667041496,111
bonds,full_2015,252,63,0.025,future_mdd,dq_dr_current_es,dq_es,0.0004999880448910785,0.01645390923628727,0.9868722722056155,0.01043574291405358,111
bonds,full_2015,252,63,0.025,future_mdd,dq_dr_current_es,dr_es_concentration,0.041665009405281256,0.3971636361342479,0.6912467957491599,0.01043574291405358,111
bonds,full_2015,252,63,0.025,future_mdd,full,dq_es,0.07937584209612099,1.6256758334873063,0.10401863362874485,0.27028126432225374,111
bonds,full_2015,252,63,0.025,future_mdd,full,dr_es_concentration,-0.13462363735984834,-1.3846861764436504,0.1661484477997851,0.27028126432225374,111
bonds,full_2015,252,63,0.025,future_tail_event,dq_only,dq_es,-0.09053936931804443,-0.28844684237233337,0.7730047156051996,0.00126622729982373,111
bonds,full_2015,252,63,0.025,future_tail_event,dr_only,dr_es_concentration,-1.4015043462732204,-1.6600320710482157,0.09690800088464109,0.051487741626982664,111
bonds,full_2015,252,63,0.025,future_tail_event,dq_dr,dq_es,0.7630478745036752,1.707165718165579,0.08779125496526781,0.09151104229323737,111
bonds,full_2015,252,63,0.025,future_tail_event,dq_dr,dr_es_concentration,-2.781425067876693,-2.2239292757692133,0.02615320300554884,0.09151104229323737,111
bonds,full_2015,252,63,0.025,future_tail_event,dq_dr_current_es,dq_es,0.7413895732516878,1.682906801956599,0.0923931346311364,0.09606379388765351,111
bonds,full_2015,252,63,0.025,future_tail_event,dq_dr_current_es,dr_es_concentration,-2.5720848407470567,-2.0917853592365363,0.03645772062649851,0.09606379388765351,111
bonds,full_2015,252,63,0.025,future_tail_event,full,dq_es,2.0731017333780444,3.8797123909068683,0.00010458004918451455,0.24500601288484414,111
bonds,full_2015,252,63,0.025,future_tail_event,full,dr_es_concentration,-6.45546875394603,-4.860104224215564,1.1732397007200289e-06,0.24500601288484414,111
bonds,full_2015,252,63,0.05,future_es,dq_only,dq_es,-0.011790580072752641,-1.3197731989353452,0.18691075231989762,0.047164678190056986,111
bonds,full_2015,252,63,0.05,future_es,dr_only,dr_es_concentration,-0.008767714432513089,-0.32485037195208,0.7452943188880354,0.003560977796331022,111
bonds,full_2015,252,63,0.05,future_es,dq_dr,dq_es,-0.018262306019330952,-2.0044521214396127,0.04502165080773303,0.06275205383884497,111
bonds,full_2015,252,63,0.05,future_es,dq_dr,dr_es_concentration,0.025362322954481917,0.781684243765444,0.434400163713215,0.06275205383884497,111
bonds,full_2015,252,63,0.05,future_es,dq_dr_current_es,dq_es,-0.017163394578940484,-1.6630559581792186,0.09630123472696016,0.06318691110025965,111
bonds,full_2015,252,63,0.05,future_es,dq_dr_current_es,dr_es_concentration,0.02093025989202604,0.4494389290323021,0.6531150540546794,0.06318691110025965,111
bonds,full_2015,252,63,0.05,future_es,full,dq_es,0.0054475984381107895,0.49635008823772286,0.6196474330014139,0.22974915573552646,111
bonds,full_2015,252,63,0.05,future_es,full,dr_es_concentration,-0.03820992137062077,-0.857573836882844,0.39112782704367377,0.22974915573552646,111
bonds,full_2015,252,63,0.05,future_var,dq_only,dq_es,-0.008067675692484604,-2.138688339063116,0.03246091764465868,0.07423361591116029,111
bonds,full_2015,252,63,0.05,future_var,dr_only,dr_es_concentration,-0.006721949254403819,-0.6975042020194642,0.48548731061422334,0.007036296835500222,111
bonds,full_2015,252,63,0.05,future_var,dq_dr,dq_es,-0.01214343132599787,-2.4658985873838906,0.013667002257936742,0.09501652129592564,111
bonds,full_2015,252,63,0.05,future_var,dq_dr,dr_es_concentration,0.0159726526608201,1.1425921118788045,0.2532079821449995,0.09501652129592564,111
bonds,full_2015,252,63,0.05,future_var,dq_dr_current_es,dq_es,-0.009240890187401362,-1.6696045514458298,0.09499762931305791,0.10521499839209192,111
bonds,full_2015,252,63,0.05,future_var,dq_dr_current_es,dr_es_concentration,0.004266299541899599,0.19596364455303455,0.8446386216898708,0.10521499839209192,111
bonds,full_2015,252,63,0.05,future_var,full,dq_es,-0.0010231202836311335,-0.14712871652762,0.8830304240110063,0.3445616097369879,111
bonds,full_2015,252,63,0.05,future_var,full,dr_es_concentration,-0.017945697322323997,-0.7965712876361402,0.4257000582835633,0.3445616097369879,111
bonds,full_2015,252,63,0.05,future_rv_ann,dq_only,dq_es,-0.06951561088765042,-1.3415908271692258,0.17972870201190738,0.04717871225121628,111
bonds,full_2015,252,63,0.05,future_rv_ann,dr_only,dr_es_concentration,-0.09749263751296416,-0.6133584114108913,0.5396393786687002,0.012669952204861223,111
bonds,full_2015,252,63,0.05,future_rv_ann,dq_dr,dq_es,-0.08533151706694242,-1.592782295861414,0.11120903812231647,0.049857607854004615,111
bonds,full_2015,252,63,0.05,future_rv_ann,dq_dr,dr_es_concentration,0.06198162957581189,0.32813690102204995,0.7428081542626366,0.049857607854004615,111
bonds,full_2015,252,63,0.05,future_rv_ann,dq_dr_current_es,dq_es,-0.07486612331674866,-1.2118126476824516,0.2255841057571647,0.05099253333503295,111
bonds,full_2015,252,63,0.05,future_rv_ann,dq_dr_current_es,dr_es_concentration,0.01977323737105918,0.0746217300983472,0.9405156842065765,0.05099253333503295,111
bonds,full_2015,252,63,0.05,future_rv_ann,full,dq_es,0.07358884174722359,1.1364475526259545,0.2557693038309271,0.23907870359627925,111
bonds,full_2015,252,63,0.05,future_rv_ann,full,dr_es_concentration,-0.3664048189964417,-1.3904557693179533,0.16439052154958178,0.23907870359627925,111
bonds,full_2015,252,63,0.05,future_mdd,dq_only,dq_es,0.020986535134700467,0.6477003443159239,0.517178781507761,0.011000706352902623,111
bonds,full_2015,252,63,0.05,future_mdd,dr_only,dr_es_concentration,0.09098818496214171,0.8837484509675984,0.3768320191561786,0.02823313026194718,111
bonds,full_2015,252,63,0.05,future_mdd,dq_dr,dq_es,-0.004264821829476228,-0.14027454567491146,0.8884430750660356,0.028470781096252118,111
bonds,full_2015,252,63,0.05,future_mdd,dq_dr,dr_es_concentration,0.09895862025847402,0.8388071400082434,0.40157754338642493,0.028470781096252118,111
bonds,full_2015,252,63,0.05,future_mdd,dq_dr_current_es,dq_es,-0.022350617812895726,-0.5478544373229064,0.5837918561562487,0.037142179639226613,111
bonds,full_2015,252,63,0.05,future_mdd,dq_dr_current_es,dr_es_concentration,0.1719011571973432,0.9348481968946064,0.34986653711123694,0.037142179639226613,111
bonds,full_2015,252,63,0.05,future_mdd,full,dq_es,0.037362390790410434,1.0552019183883519,0.2913329869791017,0.2709000933628518,111
bonds,full_2015,252,63,0.05,future_mdd,full,dr_es_concentration,0.032947469615492955,0.22209965243878071,0.8242363084171709,0.2709000933628518,111
bonds,full_2015,252,63,0.05,future_tail_event,dq_only,dq_es,-0.3978657671761947,-1.6793352729648683,0.09308672026909735,0.027785468663426238,111
bonds,full_2015,252,63,0.05,future_tail_event,dr_only,dr_es_concentration,-1.498794281907835,-1.3614235438267148,0.17337987998659832,0.05383671796470346,111
bonds,full_2015,252,63,0.05,future_tail_event,dq_dr,dq_es,-0.029471692021109865,-0.08933353092157655,0.9288168467679025,0.053916472096476764,111
bonds,full_2015,252,63,0.05,future_tail_event,dq_dr,dr_es_concentration,-1.443715260152656,-0.949330921802864,0.3424523314122522,0.053916472096476764,111
bonds,full_2015,252,63,0.05,future_tail_event,dq_dr_current_es,dq_es,0.018619242268485603,0.04516070453140257,0.9639792155157413,0.054347341657149495,111
bonds,full_2015,252,63,0.05,future_tail_event,dq_dr_current_es,dr_es_concentration,-1.6376727035551686,-0.9481139683704243,0.3430714379250883,0.054347341657149495,111
bonds,full_2015,252,63,0.05,future_tail_event,full,dq_es,0.07890405543956419,0.14881188521423616,0.8817020720234165,0.21593749399322792,111
bonds,full_2015,252,63,0.05,future_tail_event,full,dr_es_concentration,-3.623798087074502,-2.4250790994352607,0.015305051643703953,0.21593749399322792,111
bonds,full_2015,504,21,0.025,future_es,dq_only,dq_es,-0.015398897944895322,-2.3580686691031008,0.018370294420887417,0.04070501919713876,103
bonds,full_2015,504,21,0.025,future_es,dr_only,dr_es_concentration,-0.06329408442001837,-2.147445305622239,0.03175784707877994,0.03987180447459382,103
bonds,full_2015,504,21,0.025,future_es,dq_dr,dq_es,-0.008801767375183673,-0.664067522625777,0.506647095510842,0.04309636563896024,103
bonds,full_2015,504,21,0.025,future_es,dq_dr,dr_es_concentration,-0.031478957666119696,-0.528554490618924,0.5971145373366873,0.04309636563896024,103
bonds,full_2015,504,21,0.025,future_es,dq_dr_current_es,dq_es,-0.0025812080522694576,-0.23757979389164854,0.8122070239786575,0.05406209152757013,103
bonds,full_2015,504,21,0.025,future_es,dq_dr_current_es,dr_es_concentration,-0.06191072558994661,-1.0975491418773393,0.2724014111024786,0.05406209152757013,103
bonds,full_2015,504,21,0.025,future_es,full,dq_es,-0.11397015620411803,-3.557925222755541,0.00037379568422960614,0.4319431820317198,103
bonds,full_2015,504,21,0.025,future_es,full,dr_es_concentration,0.034938798600114986,0.48098094090994353,0.6305300445269668,0.4319431820317198,103
bonds,full_2015,504,21,0.025,future_var,dq_only,dq_es,-0.011351344263601139,-2.6266444433609153,0.008623138545820728,0.05722407546239672,103
bonds,full_2015,504,21,0.025,future_var,dr_only,dr_es_concentration,-0.04788042796404099,-2.3251817624100792,0.020062243119733873,0.059029785637792376,103
bonds,full_2015,504,21,0.025,future_var,dq_dr,dq_es,-0.00543118931115976,-0.6199649676792799,0.5352808513446197,0.06220619334081667,103
