secid,n_obs,n_days,date_min,date_max,zero_share,abs_q99,abs_max,ann_vol,es_975,hill_alpha,period_days,coverage,passes_basic,prefix_preferred,selected,period,market
RU000A10B0T2,139,139,2025-10-27,2026-05-15,0.0,0.09456976197945376,0.103116981863409,0.3381091898424095,0.08128850066151538,,602,0.23089700996677742,False,True,False,post_2024,bonds
RU000A10D806,139,139,2025-10-27,2026-05-15,0.0,0.4051724207719416,0.412883814533745,1.3445010086061475,0.39968249365625574,,602,0.23089700996677742,False,True,False,post_2024,bonds
RU000A10D7Z2,139,139,2025-10-27,2026-05-15,0.007194244604316547,0.0047602016645233135,0.00557487261332828,0.02349407300234683,0.002606149014725007,,602,0.23089700996677742,False,True,False,post_2024,bonds
BYM000002410,138,138,2025-10-28,2026-05-15,0.0,0.09198110951277436,1.19303475781471,1.6414895885821648,0.3221101143726871,,602,0.2292358803986711,False,True,False,post_2024,bonds
BYM000002469,138,138,2025-10-28,2026-05-15,0.0,0.0780142013711601,1.15412117836472,1.5841520825398119,0.30170161462434847,,602,0.2292358803986711,False,True,False,post_2024,bonds
RU000A10D541,138,138,2025-10-28,2026-05-15,0.0,0.002541090278415027,0.00822367505847049,0.012135805397097854,-0.0004119899239089688,,602,0.2292358803986711,False,True,False,post_2024,bonds
RU000A10D9K0,138,138,2025-10-28,2026-05-15,0.0,0.007139240417701367,0.00805821686019845,0.03202390176310134,0.00375162397138094,,602,0.2292358803986711,False,True,False,post_2024,bonds
RU000A10D9L8,138,138,2025-10-28,2026-05-15,0.0,0.006848581569785744,0.00732842464511173,0.036685913659079826,0.005436376054788018,,602,0.2292358803986711,False,True,False,post_2024,bonds
RU000A10A5H7,137,137,2025-10-29,2026-05-15,0.0,0.025627957650933078,0.0300485513365522,0.13214625271123362,0.02176615744169095,,602,0.22757475083056478,False,True,False,post_2024,bonds
RU000A10DA41,137,137,2025-10-29,2026-05-15,0.0,0.012459378091967342,0.0179869125976986,0.05704022031649185,0.01072328648446514,,602,0.22757475083056478,False,True,False,post_2024,bonds
RU000A10D9J2,137,137,2025-10-29,2026-05-15,0.0072992700729927005,0.006118047513332453,0.00971962994396437,0.03182237121479286,0.00399609845587578,,602,0.22757475083056478,False,True,False,post_2024,bonds
RU000A10DA66,137,137,2025-10-29,2026-05-15,0.0072992700729927005,0.006051992560364432,0.0086488987181963,0.024809274739607673,0.0035701403877367605,,602,0.22757475083056478,False,True,False,post_2024,bonds
RU000A10DB16,136,136,2025-10-30,2026-05-15,0.0,0.032941379035331474,0.0404716481515151,0.12797471560837925,0.029786219358177275,,602,0.22591362126245848,False,True,False,post_2024,bonds
RU000A10DBD4,135,135,2025-10-31,2026-05-15,0.0,0.005845834692821772,0.00758861740941633,0.034119585633462665,0.00333899197365499,,602,0.22425249169435216,False,True,False,post_2024,bonds
RU000A10DBH5,135,135,2025-10-31,2026-05-15,0.0,0.08772089106757432,0.186180087537778,0.3291069926469406,0.08299522155389288,,602,0.22425249169435216,False,True,False,post_2024,bonds
RU000A10DBE2,135,135,2025-10-31,2026-05-15,0.007407407407407408,0.005677889091859559,0.00716455469699653,0.024828000676540795,0.0031739548691645026,,602,0.22425249169435216,False,True,False,post_2024,bonds
RU000A10DBS2,134,134,2025-11-01,2026-05-15,0.0,0.018586305385957624,0.0212189542597999,0.07432211625427737,0.015905249970060174,,602,0.22259136212624583,False,True,False,post_2024,bonds
RU000A10DBV6,134,134,2025-11-01,2026-05-15,0.0,0.011717228368097363,0.0155878159289068,0.06063287883769408,0.010684806888181585,,602,0.22259136212624583,False,True,False,post_2024,bonds
RU000A10DBZ7,134,134,2025-11-01,2026-05-15,0.0,0.37502366034284684,0.383350862586274,1.2816487119003568,0.3716053732316135,,602,0.22259136212624583,False,True,False,post_2024,bonds
RU000A10DCE0,133,133,2025-11-03,2026-05-15,0.0,0.005931154012171247,0.00696551555019195,0.034453131424948734,0.004201623583242047,,602,0.22093023255813954,False,True,False,post_2024,bonds
RU000A10DCF7,133,133,2025-11-03,2026-05-15,0.0,0.007557322132421298,0.0108485848119013,0.04720230164847526,0.006369770001513123,,602,0.22093023255813954,False,True,False,post_2024,bonds
RU000A10DCJ9,133,133,2025-11-03,2026-05-15,0.0,0.005548122426426752,0.00636225649063005,0.028171717914954594,0.0029952362249348477,,602,0.22093023255813954,False,True,False,post_2024,bonds
RU000A10DCK7,133,133,2025-11-03,2026-05-15,0.0,0.00947390179081372,0.0099419359444513,0.0468557732744779,0.007615879038639403,,602,0.22093023255813954,False,True,False,post_2024,bonds
RU000A10DCM3,133,133,2025-11-03,2026-05-15,0.0,0.044041358906806126,0.0609076698807967,0.22355706690510768,0.044904381382016925,2.0853078286433537,602,0.22093023255813954,False,True,False,post_2024,bonds
RU000A10DCG5,133,133,2025-11-03,2026-05-15,0.015037593984962405,0.00638614870115335,0.0078923162803018,0.03732867436985527,0.005334375494853372,,602,0.22093023255813954,False,True,False,post_2024,bonds
RU000A10BPC0,130,130,2025-11-07,2026-05-15,0.8384615384615385,0.11596642981614082,0.143019599604287,0.3065164099351095,0.04740568957253799,,602,0.2159468438538206,False,True,False,post_2024,bonds
RU000A10DD97,128,128,2025-11-11,2026-05-15,0.0,0.041295423159443595,0.0776786871886489,0.15718375356785713,0.030786516471780975,,602,0.21262458471760798,False,True,False,post_2024,bonds
RU000A10BF63,128,128,2025-11-11,2026-05-15,0.8359375,0.05633408807744492,0.559446141291117,0.800172089568548,0.16291087203364477,,602,0.21262458471760798,False,True,False,post_2024,bonds
RU000A10DDG3,127,127,2025-11-12,2026-05-15,0.0,0.04068367847751548,0.0463910997240707,0.12605449933891716,0.028789455772809378,,602,0.21096345514950166,False,True,False,post_2024,bonds
RU000A10DDU4,126,126,2025-11-13,2026-05-15,0.0,0.009330863499056955,0.010210059836397,0.042543808329898986,0.005695738762352645,,602,0.20930232558139536,False,True,False,post_2024,bonds
RU000A10DDT6,126,126,2025-11-13,2026-05-15,0.007936507936507936,0.017802701224917422,0.0195228063797393,0.08471985274803885,0.016131748977205124,,602,0.20930232558139536,False,True,False,post_2024,bonds
RU000A10DBM5,125,125,2025-11-14,2026-05-15,0.0,0.011223546714316548,0.0121324947262895,0.04683179107525058,0.007289273740442959,,602,0.20764119601328904,False,True,False,post_2024,bonds
SU29029RMFS4,125,125,2025-11-14,2026-05-15,0.0,0.004505297842341961,0.00566957826080634,0.019475542282285856,0.002151034806325713,,602,0.20764119601328904,False,True,False,post_2024,bonds
SU29028RMFS6,125,125,2025-11-14,2026-05-15,0.008,0.005479152117873308,0.0152682512488655,0.03174277154650137,0.0037757601848515203,,602,0.20764119601328904,False,True,False,post_2024,bonds
RU000A10D2W0,125,125,2025-11-14,2026-05-15,0.696,0.2751171450254534,0.284059068470058,1.0062026478683672,0.22031464164113151,,602,0.20764119601328904,False,True,False,post_2024,bonds
RU000A10D5F8,125,125,2025-11-14,2026-05-15,0.784,0.22449184350142384,0.244389209583949,0.8541476391829826,0.16404924092216724,,602,0.20764119601328904,False,True,False,post_2024,bonds
RU000A10BA43,125,125,2025-11-14,2026-05-15,0.92,0.044990156373948924,0.0835482617183718,0.16819576256262234,0.011438715174558125,,602,0.20764119601328904,False,True,False,post_2024,bonds
RU000A10DEA4,124,124,2025-11-17,2026-05-15,0.0,0.017314374403205098,0.0199592704888591,0.05106186824225628,0.013394308938153852,,602,0.2059800664451827,False,True,False,post_2024,bonds
RU000A10DEE6,124,124,2025-11-17,2026-05-15,0.0,0.009698195112139126,0.0113186108432352,0.04656256942546981,0.0081331160530156,,602,0.2059800664451827,False,True,False,post_2024,bonds
RU000A10DEM9,124,124,2025-11-17,2026-05-15,0.0,0.010292147407319468,0.0142023334560347,0.05950321869412616,0.007873467662927198,,602,0.2059800664451827,False,True,False,post_2024,bonds
RU000A10DEN7,124,124,2025-11-17,2026-05-15,0.0,0.009512598844770804,0.0104083392299912,0.04352501449542776,0.00555786510297091,,602,0.2059800664451827,False,True,False,post_2024,bonds
RU000A10DEQ0,124,124,2025-11-17,2026-05-15,0.0,0.5524967290010664,0.559100681029331,1.964799620923322,0.5478209610726985,,602,0.2059800664451827,False,True,False,post_2024,bonds
RU000A10C4F2,124,124,2025-11-17,2026-05-15,0.9274193548387096,0.005727021747087278,0.03374941622022,0.049333582526570656,0.0018927296372841982,,602,0.2059800664451827,False,True,False,post_2024,bonds
RU000A10DFN4,123,123,2025-11-18,2026-05-15,0.0,0.0064140994227618415,0.00740214925503846,0.030296425326491128,0.004316885112368872,,602,0.20431893687707642,False,True,False,post_2024,bonds
RU000A10DG52,122,122,2025-11-19,2026-05-15,0.0,0.08120214261532929,0.0993276640970884,0.2804423915635889,0.06708525787897032,,602,0.2026578073089701,False,True,False,post_2024,bonds
RU000A10DG60,122,122,2025-11-19,2026-05-15,0.0,0.005894958660784707,0.00983691279797973,0.0326302827175976,0.0036208598701086823,,602,0.2026578073089701,False,True,False,post_2024,bonds
RU000A10DG78,122,122,2025-11-19,2026-05-15,0.0,0.015706139281861962,0.0177444931268916,0.07853160980768817,0.013382598521287507,,602,0.2026578073089701,False,True,False,post_2024,bonds
RU000A10DG86,122,122,2025-11-19,2026-05-15,0.0,0.005518475871526979,0.00695679386277391,0.026550093148154874,0.0043677172476044406,,602,0.2026578073089701,False,True,False,post_2024,bonds
RU000A10DDR0,122,122,2025-11-19,2026-05-15,0.00819672131147541,0.00507158402948837,0.00574719881389005,0.024238394373923618,0.003350059776792573,,602,0.2026578073089701,False,True,False,post_2024,bonds
RU000A102LU5,121,121,2025-11-20,2026-05-15,0.0,0.3333428261980672,0.549001373419317,1.2956850749582982,0.271266066279226,,602,0.2009966777408638,False,True,False,post_2024,bonds
RU000A10DHT7,121,121,2025-11-20,2026-05-15,0.0,0.006032445683789082,0.00679521979084622,0.032299777341440426,0.0036428774064756753,,602,0.2009966777408638,False,True,False,post_2024,bonds
RU000A10DHV3,121,121,2025-11-20,2026-05-15,0.0,0.005567492089443401,0.00844019532567751,0.035700895300123874,0.0052012577058368125,,602,0.2009966777408638,False,True,False,post_2024,bonds
RU000A10DHX9,121,121,2025-11-20,2026-05-15,0.0,0.01187659711948878,0.0128313374384467,0.06295662767161761,0.01070740934747174,,602,0.2009966777408638,False,True,False,post_2024,bonds
RU000A10DC15,120,120,2025-11-21,2026-05-15,0.0,0.010138187677943054,0.0132163209441795,0.04418962763468126,0.007451407831312214,,602,0.19933554817275748,False,True,False,post_2024,bonds
RU000A10DJA3,120,120,2025-11-21,2026-05-15,0.0,0.005089922006983867,0.0106512723752877,0.028456705209673017,0.00364156342987812,,602,0.19933554817275748,False,True,False,post_2024,bonds
RU000A10DJH8,120,120,2025-11-21,2026-05-15,0.0,0.009994820484117617,0.0112206686406542,0.041732264815457595,0.00725602646491606,,602,0.19933554817275748,False,True,False,post_2024,bonds
SU26253RMFS3,120,120,2025-11-21,2026-05-15,0.008333333333333333,0.009346655427998733,0.0143035063345413,0.05175282266517409,0.007745179676203723,2.6511799410275922,602,0.19933554817275748,False,True,False,post_2024,bonds
RU000A10DA74,119,119,2025-11-24,2026-05-15,0.0,0.011626513129394517,0.0128730285681532,0.04630294831072681,0.01094963196867732,,602,0.19767441860465115,False,True,False,post_2024,bonds
RU000A10DJM8,119,119,2025-11-24,2026-05-15,0.0,0.007079776528549731,0.0773465751739773,0.11686371687038662,0.02927735451707023,,602,0.19767441860465115,False,True,False,post_2024,bonds
RU000A10DJS5,119,119,2025-11-24,2026-05-15,0.0,0.005784583328217321,0.00813423921800574,0.02549226826748225,0.002683497764981393,,602,0.19767441860465115,False,True,False,post_2024,bonds
RU000A10DJV9,119,119,2025-11-24,2026-05-15,0.0,0.37784177578673034,0.382568829955558,1.2771756330458939,0.3782467636524953,,602,0.19767441860465115,False,True,False,post_2024,bonds
RU000A10DJR7,119,119,2025-11-24,2026-05-15,0.008403361344537815,0.009142654157701652,0.0133080188931478,0.03771885566381427,0.007285147270285608,,602,0.19767441860465115,False,True,False,post_2024,bonds
RU000A10DF38,118,118,2025-11-25,2026-05-15,0.0,0.07604859149631812,0.0837915448970049,0.21252767086054497,0.07662051327167159,,602,0.19601328903654486,False,True,False,post_2024,bonds
RU000A10DJ00,118,118,2025-11-25,2026-05-15,0.0,0.03229260287347247,0.034744016317379,0.11973071123936072,0.024607861184952565,,602,0.19601328903654486,False,True,False,post_2024,bonds
RU000A10DJY3,118,118,2025-11-25,2026-05-15,0.0,0.5970403329573881,0.616206499128412,1.9866365276755558,0.5945778126459703,,602,0.19601328903654486,False,True,False,post_2024,bonds
RU000A10DJ18,118,118,2025-11-25,2026-05-15,0.025423728813559324,0.015459509614843802,0.0199414935493179,0.0608366959220674,0.008436312766212607,,602,0.19601328903654486,False,True,False,post_2024,bonds
RU000A10B6Z6,118,118,2025-11-25,2026-05-15,0.8983050847457628,0.2465426947580622,0.336466522433456,0.6708544380433867,0.08999496596327651,,602,0.19601328903654486,False,True,False,post_2024,bonds
RU000A10A4N8,117,117,2025-11-26,2026-05-15,0.0,0.046892798435380474,0.0499146888294356,0.15025852449856394,0.047146028691266995,,602,0.19435215946843853,False,True,False,post_2024,bonds
RU000A10DJP1,117,117,2025-11-26,2026-05-15,0.0,0.09163308539275163,0.0945307635692484,0.34183214774886006,0.09012455231963053,,602,0.19435215946843853,False,True,False,post_2024,bonds
RU000A10DFJ2,116,116,2025-11-27,2026-05-15,0.0,0.020652472970488684,0.0246368548268628,0.0913499155387727,0.019586597554640598,,602,0.19269102990033224,False,True,False,post_2024,bonds
RU000A10DLC5,116,116,2025-11-27,2026-05-15,0.0,0.0121268780559967,0.0138655950928847,0.059717357975965744,0.00712104878202901,,602,0.19269102990033224,False,True,False,post_2024,bonds
RU000A10DLE1,116,116,2025-11-27,2026-05-15,0.0,0.007985408790249579,0.01155464987681,0.03144069975029241,0.005839216936853096,,602,0.19269102990033224,False,True,False,post_2024,bonds
RU000A109KC0,116,116,2025-11-27,2026-05-15,0.017241379310344827,0.0077196099568485055,0.0126001608412747,0.04711373021160683,0.007018954521038266,,602,0.19269102990033224,False,True,False,post_2024,bonds
RU000A10DK80,115,115,2025-11-28,2026-05-15,0.0,0.48499612126073594,0.505121179187499,1.5748614361639344,0.46629061597679033,,602,0.19102990033222592,False,True,False,post_2024,bonds
RU000A10DLN2,115,115,2025-11-28,2026-05-15,0.0,0.00802808684449239,0.00866811402138594,0.043421869306959286,0.00531606840914507,,602,0.19102990033222592,False,True,False,post_2024,bonds
RU000A10DLY9,115,115,2025-11-28,2026-05-15,0.0,0.00884199261688635,0.0113596085732627,0.04725514098650689,0.009463131307979537,,602,0.19102990033222592,False,True,False,post_2024,bonds
SU26254RMFS1,115,115,2025-11-28,2026-05-15,0.008695652173913044,0.009462983826605176,0.0145960557901493,0.054737334882757706,0.0074110337984447565,2.2974265910823015,602,0.19102990033222592,False,True,False,post_2024,bonds
RU000A10DLP7,115,115,2025-11-28,2026-05-15,0.017391304347826087,0.005081108457528957,0.00701259620418794,0.03040452257520616,0.004206889988688334,,602,0.19102990033222592,False,True,False,post_2024,bonds
RU000A10D616,114,114,2025-12-01,2026-05-15,0.0,0.01724580988624167,0.020330901607079,0.05938462419768776,0.010499815168219774,,602,0.1893687707641196,False,True,False,post_2024,bonds
RU000A10DD30,114,114,2025-12-01,2026-05-15,0.0,0.06557152196096673,0.068919066124263,0.19112988560170677,0.06556023663725817,,602,0.1893687707641196,False,True,False,post_2024,bonds
RU000A10DM96,114,114,2025-12-01,2026-05-15,0.0,0.007841479227711076,0.00806838738647664,0.03433803650589559,0.005274226617660617,,602,0.1893687707641196,False,True,False,post_2024,bonds
RU000A10ANY1,114,114,2025-12-01,2026-05-15,0.8421052631578947,0.14574627385709044,0.165330194144124,0.3493298076397629,0.01703779451747606,,602,0.1893687707641196,False,True,False,post_2024,bonds
RU000A108314,114,114,2025-12-01,2026-05-15,0.9649122807017544,9.999737007142981e-06,9.99985000227872e-06,2.9337420968454554e-05,0.0,,602,0.1893687707641196,False,True,False,post_2024,bonds
RU000A10DLV5,113,113,2025-12-02,2026-05-15,0.0,0.05299959181175423,0.0620050809323018,0.2331524176559712,0.053894504084652406,,602,0.1877076411960133,False,True,False,post_2024,bonds
RU000A10DMN0,113,113,2025-12-02,2026-05-15,0.0,0.008318912658241358,0.00876998842457892,0.05440262295610243,0.007556958668186624,,602,0.1877076411960133,False,True,False,post_2024,bonds
RU000A10DMS9,112,112,2025-12-03,2026-05-15,0.0,0.004780351600926674,0.00632690349967866,0.024078079314185295,0.0036944310616678403,,602,0.18604651162790697,False,True,False,post_2024,bonds
RU000A10DP51,112,112,2025-12-03,2026-05-15,0.0,0.011954480316823335,0.0126773309178274,0.04598003286376491,0.007964466702250936,,602,0.18604651162790697,False,True,False,post_2024,bonds
RU000A10DP93,112,112,2025-12-03,2026-05-15,0.0,0.00967245206960258,0.0113898117952325,0.04970477773464298,0.009392383171187754,,602,0.18604651162790697,False,True,False,post_2024,bonds
RU000A10DPB8,112,112,2025-12-03,2026-05-15,0.0,0.006944903002788288,0.00741676924690301,0.03195135315497229,0.00554027567662659,,602,0.18604651162790697,False,True,False,post_2024,bonds
RU000A10C089,112,112,2025-12-03,2026-05-15,0.9464285714285714,0.01043090990367814,0.0581177734583297,0.0887766056159901,0.02327874714108037,,602,0.18604651162790697,False,True,False,post_2024,bonds
RU000A10DE54,111,111,2025-12-04,2026-05-15,0.0,0.5893442759026898,0.625695448377263,1.9356119790707815,0.5849259500421456,,602,0.18438538205980065,False,True,False,post_2024,bonds
RU000A10DPJ1,111,111,2025-12-04,2026-05-15,0.0,0.011914548381215424,0.01318734057209,0.06097835673869809,0.0079545565714323,,602,0.18438538205980065,False,True,False,post_2024,bonds
RU000A10DPM5,111,111,2025-12-04,2026-05-15,0.0,0.005797645996758552,0.00816274593237493,0.02431623571482653,0.004080226258114074,,602,0.18438538205980065,False,True,False,post_2024,bonds
