market,period,tradedate,window,horizon,tail_prob,n_assets,window_rows,future_rows,dq_es,dr_es_concentration,current_es,current_var,current_rv_ann,current_hill_alpha,future_es,future_var,future_rv_ann,future_mdd,future_cum_log_return,future_tail_event,assets
shares,full_2015,2018-06-07,504,21,0.025,80,504,21,0.14163394856707023,0.4365957282390357,0.02435275426054785,0.013574230181511486,0.11447615152724414,2.1320206228280614,0.014682445197740653,0.012137921482490696,0.0985954028066378,0.03437580211380398,-0.0019244740565280624,1,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2018-07-06,504,21,0.025,80,504,21,0.14199929536928685,0.4395222926868203,0.02443034865322147,0.014102427112505336,0.11505244612303181,2.283899983211784,0.00842980834840303,0.008343470681144771,0.05988085352578863,0.011574617126247966,0.009107644722698496,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2018-08-06,504,21,0.025,80,504,21,0.1419818309964109,0.4394486496891502,0.024430348653221468,0.014102427112505336,0.11366873875337027,2.2838999832117843,0.013016014609026877,0.011406477647942882,0.08168621242020421,0.03403745997265317,-0.020272943425042503,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2018-09-04,504,21,0.025,80,504,21,0.14207701687372912,0.4398503248624526,0.024430348653221468,0.014102427112505336,0.11429274408290799,2.283899983211784,0.0068852630332486954,0.006215821843567487,0.06573113859248568,0.01111000999309697,0.04636825381786817,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2018-10-03,504,21,0.025,80,504,21,0.1421594093057695,0.44019860629646096,0.02443034865322147,0.014102427112505336,0.11401385535857553,2.283899983211784,0.014362291013180806,0.012279938688818796,0.11232203523125908,0.06249477822341276,-0.04155103763274146,1,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2018-11-01,504,21,0.025,80,504,21,0.14184012315369626,0.43885201357494297,0.02443034865322147,0.014498356541618745,0.11575290040659557,2.3330554456855945,0.010955550419105575,0.00971400415026293,0.08328532352149481,0.035868752430581186,-0.005617733462985415,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2018-12-03,504,21,0.025,80,504,21,0.1424064331236222,0.4412461154075373,0.02443034865322147,0.014498356541618745,0.11541237826481497,2.333055445685594,0.009344217823006215,0.008381128866774407,0.08455858998358971,0.04877974397643903,-0.01635517918215858,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2019-01-03,504,21,0.025,80,504,21,0.14342073877283693,0.44510268706004824,0.024403078985162772,0.013966361584067397,0.11398178393489412,2.29302116365735,0.00897050006446612,0.005870768598669373,0.0615175340012292,0.00893038516860234,0.06780852493281143,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2019-02-04,504,21,0.025,80,504,21,0.14392461798417905,0.4472952669188248,0.02440307898516277,0.013966361584067397,0.11380621143986942,2.2930211636573503,0.01175406390867382,0.009286354239107992,0.08423941250820997,0.023090423744432487,-0.0006336221378889237,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2019-03-05,504,21,0.025,80,504,21,0.14488337095962686,0.4380572003044565,0.02367507352462949,0.013222004046446504,0.11132268554109075,2.3157515541748013,0.005654646271593436,0.004756013474651145,0.07694593529025712,0.006498007258335603,0.03352710962068464,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2019-04-04,504,21,0.025,80,504,21,0.09288996519942078,0.38949105310368115,0.020283486885580224,0.012206757372777929,0.10398453926961153,2.553974724902346,0.00797073491582894,0.006161680592125084,0.05320463323398569,0.012134156304132171,0.008924119559722495,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2019-05-06,504,21,0.025,80,504,21,0.09424242027318613,0.36320228234741303,0.018345315676224782,0.010857785876874994,0.099134125399357,2.5504261363815743,0.008879483024117148,0.008121396803692928,0.06605222879059823,0.022475770116358373,-0.0007674495034303045,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2019-06-05,504,21,0.025,80,504,21,0.09530394132196357,0.37020992575379863,0.018293256596140558,0.010548109180041655,0.09827908383928409,2.512759195328072,0.0037884665729183984,0.0036894687437056106,0.056069897317223706,0.0037812993871693124,0.0746602271948914,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2019-07-05,504,21,0.025,80,504,21,0.0960018799177976,0.361925514863314,0.01762292089708919,0.010214985736884038,0.09726992481641872,2.7775973642455396,0.008989930534836014,0.008697769521297471,0.06123761413649486,0.020487584051819274,-0.014746838194744975,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2019-08-05,504,21,0.025,80,504,21,0.09660698062223669,0.3656918447106679,0.017577694838334344,0.010146643178420737,0.09616998498487384,2.7738026247076295,0.009740755805218923,0.008184536084881192,0.06816806712377936,0.024283870992261813,0.004508017637028291,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2019-09-03,504,21,0.025,80,504,21,0.0966466129126237,0.36600362799887626,0.017577694838334348,0.010146643178420737,0.09560569609479722,2.7738026247076295,0.0060499750819982615,0.005531692629701028,0.05926245166821491,0.021165957970013638,0.010645158996760443,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2019-10-02,504,21,0.025,80,504,21,0.09673718924515569,0.3667181828340554,0.017577694838334348,0.010146643178420737,0.09554657571657733,2.7738026247076295,0.013928301777486213,0.00986371125458004,0.0670199568852566,0.006419623482212922,-0.000160630995634398,1,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2019-10-31,504,21,0.025,80,504,21,0.09676921712872937,0.37000394582449414,0.01772294612489916,0.010146643178420737,0.09500038587771664,2.69598440738285,0.005821857529792345,0.004515162085297563,0.05862192705619061,0.008619086436254642,0.019084462322565346,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2019-12-02,504,21,0.025,80,504,21,0.09740842898171904,0.36219335183538476,0.017109629838944176,0.009907621906591196,0.09327873469401285,2.788796470429685,0.010178617370079529,0.005982400761195222,0.05413645194965211,0.010126990555967552,0.03498673886167428,1,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2020-01-03,504,21,0.025,80,504,21,0.0983944320998897,0.3664253017977515,0.016936267877765622,0.009907621906591196,0.09143149543957543,2.90451846092485,0.019705424579776344,0.015599767811149063,0.15293637457827688,0.032913134049815995,0.05836811604567162,1,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2020-02-04,504,21,0.025,80,504,21,0.09795499503952923,0.3810446422250044,0.017784973955988118,0.010138581355810403,0.09561171436116807,2.6899201046195613,0.04845054378735197,0.044532132747091197,0.2937389855364911,0.12807219209661092,-0.027618284352847973,1,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2020-03-05,504,21,0.025,80,504,21,0.2231736999756935,0.4663455579070812,0.023400511715191714,0.010519721087682529,0.10944599413634654,1.6756145939447527,0.10029227686760396,0.07982173576172602,0.5546280399071521,0.24472386636686705,-0.11366930530081486,1,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2020-04-06,504,21,0.025,80,504,21,0.38436451913183833,0.6445802581571252,0.04020776306435784,0.014498356541618745,0.15589150677179303,1.193074428773567,0.02958738437124623,0.02178401322467944,0.19109369299728782,0.04105468981550864,0.04624762436229218,1,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2020-05-06,504,21,0.025,80,504,21,0.31046255257948935,0.6206675272906584,0.03741598554496964,0.014498356541618745,0.15182295957399275,1.2804220095512049,0.010408429690738416,0.010203210325515528,0.11796374952521743,0.017465425251480315,0.044328710137110316,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2020-06-05,504,21,0.025,80,504,21,0.31045461069248276,0.6206492409872547,0.03741598554496964,0.014498356541618745,0.15329101901443945,1.2804220095512049,0.013594740287865581,0.011753097309850424,0.09967430346803675,0.017355289721192046,0.021459982828993796,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2020-07-09,504,21,0.025,80,504,21,0.31428957136591085,0.6291920541845117,0.0373913583000035,0.014146029126101231,0.15331989455097997,1.2854815408484102,0.008027055113996156,0.00759781512876624,0.08002553863313865,0.009872235788046413,0.05772292247279881,0,"AFKS,AKRN,ALRS,APTK,BANE,BANEP,BSPB,CHMF,CHMK,DIOD,DVEC,FEES,FESH,GAZP,GCHE,HYDR,IRKT,KMAZ,KMEZ,KROT,KZOS,KZOSP,LKOH,LNZL,LNZLP,LSNG,LSNGP,LSRG,MAGN,MGNT,MGTSP,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MSNG,MTLR,MTSS,MVID,NKNC,NKNCP,NLMK,NMTP,NVTK,OGKB,PHOR,PIKK,PMSBP,RASP,ROSN,ROST,RTKM,RTKMP,SARE,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,STSB,STSBP,SVAV,TATN,TATNP,TGKA,TGKB,TGKBP,TRMK,TTLK,UNAC,USBN,UTAR,VSMO,YKEN"
