market,period,tradedate,window,horizon,tail_prob,tail_group,group_mean_alpha,n_assets,current_es,current_rv_ann,future_es,future_rv_ann,future_mdd,future_cum_log_return,assets
shares,full_2015,2017-09-06,252,21,0.025,tail_group_1,2.0780782317268693,27,0.02781095965145908,0.12815156639091074,0.0048453904700342,0.04673052161415739,0.004833670502544574,0.03540568279173291,"AFKS,BANEP,CHMK,DVEC,FESH,GCHE,KZOSP,LNZLP,LSNG,LSNGP,MGTSP,MRKP,MRKU,MSNG,MTSS,NKNC,NKNCP,PIKK,RASP,SARE,SBERP,STSBP,TATNP,TTLK,UNAC,USBN,UTAR"
shares,full_2015,2017-09-06,252,21,0.025,tail_group_2,3.095981523620644,26,0.024264738846905408,0.12481120092189694,0.0073856139364605255,0.08934015874520475,0.011949341209178121,0.0714795602871064,"AKRN,BSPB,DIOD,FEES,IRKT,KZOS,LNZL,LSRG,MOEX,MRKC,MRKK,MRKY,MVID,NMTP,PHOR,PMSBP,ROST,RTKM,RTKMP,SNGS,STSB,TGKA,TGKB,TGKBP,TRMK,YKEN"
shares,full_2015,2017-09-06,252,21,0.025,tail_group_3,4.637408105729138,27,0.022796914511889255,0.13862760307333108,0.008460314102988867,0.07443086781417378,0.008424626359716858,0.03134897843788943,"ALRS,APTK,BANE,CHMF,GAZP,HYDR,KMAZ,KMEZ,KROT,LKOH,MAGN,MGNT,MRKS,MRKV,MRKZ,MTLR,NLMK,NVTK,OGKB,ROSN,SBER,SELG,SIBN,SNGSP,SVAV,TATN,VSMO"
shares,full_2015,2017-10-05,252,21,0.025,tail_group_1,2.094577924298655,27,0.030271900980135134,0.13234650167200787,0.01173826899655448,0.10011886929505606,0.027798550056175597,0.012384733530068335,"AFKS,BANEP,CHMK,DVEC,FEES,GCHE,IRKT,LNZL,LNZLP,LSNG,LSNGP,MGTSP,MRKP,MRKU,MRKY,MTSS,NKNC,NKNCP,NMTP,PIKK,RASP,SBERP,STSBP,TATNP,UNAC,USBN,UTAR"
shares,full_2015,2017-10-05,252,21,0.025,tail_group_2,3.067530270775481,26,0.021424246687774394,0.1243008262971443,0.0200129217578128,0.11947013862027346,0.046893064380945204,-0.015620361631290654,"AKRN,BANE,BSPB,FESH,HYDR,KZOS,KZOSP,LSRG,MGNT,MRKC,MRKK,MRKS,MRKV,MSNG,MVID,NLMK,NVTK,PMSBP,ROST,RTKM,SARE,SNGS,STSB,TGKB,TRMK,TTLK"
shares,full_2015,2017-10-05,252,21,0.025,tail_group_3,4.612549804063666,27,0.023367661385382266,0.13375888940916372,0.006214957674569151,0.07265397321469592,0.021850165827956514,-0.004650463627819465,"ALRS,APTK,CHMF,DIOD,GAZP,KMAZ,KMEZ,KROT,LKOH,MAGN,MOEX,MRKZ,MTLR,OGKB,PHOR,ROSN,RTKMP,SBER,SELG,SIBN,SNGSP,SVAV,TATN,TGKA,TGKBP,VSMO,YKEN"
shares,full_2015,2017-11-03,252,21,0.025,tail_group_1,2.1218297749733597,27,0.028773961589010383,0.13678878310158088,0.020603687514446366,0.12774276461580633,0.03310221797312041,0.00019337092841534092,"AFKS,CHMK,DVEC,FEES,GCHE,IRKT,KROT,KZOS,LNZL,LNZLP,LSNG,LSNGP,LSRG,MGTSP,MRKP,MRKU,MRKY,NKNC,NKNCP,NMTP,PIKK,RASP,SBERP,STSBP,TATNP,UNAC,USBN"
shares,full_2015,2017-11-03,252,21,0.025,tail_group_2,3.057705989500053,26,0.0233601205612111,0.13199626602316486,0.018471331551336956,0.09535390502206431,0.034761088977170895,-0.017161641516640767,"AKRN,BSPB,DIOD,FESH,HYDR,KZOSP,MGNT,MOEX,MRKC,MRKS,MRKV,MRKZ,MSNG,MTSS,MVID,NLMK,NVTK,RTKM,RTKMP,SARE,SNGS,STSB,TGKB,TRMK,TTLK,UTAR"
shares,full_2015,2017-11-03,252,21,0.025,tail_group_3,4.563597303824319,27,0.022508002801748733,0.125136228930323,0.014648933239184286,0.13212715331725833,0.0443069327324892,-0.0013016323620410738,"ALRS,APTK,BANE,BANEP,CHMF,GAZP,KMAZ,KMEZ,LKOH,MAGN,MRKK,MTLR,OGKB,PHOR,PMSBP,ROSN,ROST,SBER,SELG,SIBN,SNGSP,SVAV,TATN,TGKA,TGKBP,VSMO,YKEN"
shares,full_2015,2017-12-05,252,21,0.025,tail_group_1,2.169061260519151,27,0.027569363509097115,0.1221480097675436,0.01430199816007719,0.11109016654719932,0.017846473460533918,0.021045334158705097,"AFKS,CHMK,DVEC,FEES,GCHE,LNZL,LNZLP,LSNG,LSNGP,LSRG,MGNT,MGTSP,MRKP,MRKU,MSNG,MTSS,MVID,NKNC,NKNCP,NMTP,PIKK,RASP,RTKMP,SBERP,TATNP,TTLK,USBN"
shares,full_2015,2017-12-05,252,21,0.025,tail_group_2,3.0931412623095573,26,0.026674867965162562,0.14490262489123956,0.015464109804417158,0.1417794779972605,0.047544066684922615,0.01689602070542334,"AKRN,BANEP,BSPB,FESH,HYDR,IRKT,KROT,KZOS,KZOSP,MRKC,MRKS,MRKV,MRKY,MRKZ,NLMK,PMSBP,RTKM,SBER,SNGS,STSB,STSBP,TGKB,TRMK,UNAC,UTAR,YKEN"
shares,full_2015,2017-12-05,252,21,0.025,tail_group_3,4.619405059344175,27,0.022249772460212505,0.1299551853754589,0.015762755649446042,0.1227087378018306,0.03249494805351105,0.033733062153696466,"ALRS,APTK,BANE,CHMF,DIOD,GAZP,KMAZ,KMEZ,LKOH,MAGN,MOEX,MRKK,MTLR,NVTK,OGKB,PHOR,ROSN,ROST,SARE,SELG,SIBN,SNGSP,SVAV,TATN,TGKA,TGKBP,VSMO"
shares,full_2015,2018-01-05,252,21,0.025,tail_group_1,2.1029374981464932,27,0.02907560315172964,0.13191378321242841,0.01256343209214409,0.08129225860968659,0.020653245322823977,0.01610972847291729,"AFKS,CHMK,DVEC,FEES,KZOS,KZOSP,LNZL,LNZLP,LSNG,LSNGP,MGNT,MGTSP,MRKP,MRKU,MSNG,MTSS,MVID,NKNCP,NMTP,RASP,RTKM,RTKMP,SBERP,STSBP,TATNP,TTLK,USBN"
shares,full_2015,2018-01-05,252,21,0.025,tail_group_2,3.1103522658858296,26,0.022504867336877187,0.12057749501776273,0.010377433203525594,0.09378187459728622,0.019083766098194177,0.018790115387139067,"APTK,BANE,BANEP,BSPB,FESH,GCHE,HYDR,IRKT,KROT,LSRG,MRKC,MRKV,MRKY,NKNC,NLMK,PHOR,PIKK,PMSBP,ROST,SBER,SNGS,STSB,SVAV,TGKA,TRMK,UNAC"
shares,full_2015,2018-01-05,252,21,0.025,tail_group_3,4.61650885695597,27,0.02368524097415725,0.13817449585448263,0.007243962097627728,0.070300203247842,0.01554311309845069,0.027440863000198698,"AKRN,ALRS,CHMF,DIOD,GAZP,KMAZ,KMEZ,LKOH,MAGN,MOEX,MRKK,MRKS,MRKZ,MTLR,NVTK,OGKB,ROSN,SARE,SELG,SIBN,SNGSP,TATN,TGKB,TGKBP,UTAR,VSMO,YKEN"
shares,full_2015,2018-02-06,252,21,0.025,tail_group_1,2.1320669255797036,27,0.028096275045949658,0.1303054912753164,0.025074466390757753,0.1328252145895036,0.009659313487248355,0.02740629172781181,"AFKS,CHMK,DVEC,FEES,FESH,GCHE,KZOS,KZOSP,LNZL,LNZLP,LSNG,LSNGP,LSRG,MGNT,MGTSP,MRKP,MRKU,MSNG,MTSS,MVID,NKNCP,RASP,RTKM,RTKMP,STSBP,TATNP,UNAC"
shares,full_2015,2018-02-06,252,21,0.025,tail_group_2,3.1575326331318454,26,0.02332658647186442,0.12181256328858302,0.020418871056951112,0.11553612869146028,0.015333807609479999,-0.0037638779830652764,"APTK,BANE,BANEP,BSPB,HYDR,IRKT,KROT,LKOH,MRKC,MRKV,MRKY,NKNC,NVTK,PHOR,PIKK,PMSBP,ROST,SBER,SBERP,SNGS,STSB,SVAV,TGKA,TRMK,TTLK,USBN"
shares,full_2015,2018-02-06,252,21,0.025,tail_group_3,4.5383358865793335,27,0.023772308404183356,0.1354578019765238,0.02838035465218071,0.14004446075167476,0.02691533855353745,-0.024922130587786914,"AKRN,ALRS,CHMF,DIOD,GAZP,KMAZ,KMEZ,MAGN,MOEX,MRKK,MRKS,MRKZ,MTLR,NLMK,NMTP,OGKB,ROSN,SARE,SELG,SIBN,SNGSP,TATN,TGKB,TGKBP,UTAR,VSMO,YKEN"
shares,full_2015,2018-03-09,252,21,0.025,tail_group_1,2.1057181033827366,27,0.027740821371745963,0.13131872124205418,0.011565960974259997,0.09925473664633952,0.033673654856767654,-0.018096161946167175,"AFKS,CHMK,FESH,GCHE,KROT,KZOS,KZOSP,LNZL,LSNG,LSNGP,LSRG,MGNT,MGTSP,MRKP,MRKU,MTSS,MVID,NKNCP,NMTP,RASP,RTKMP,SBERP,SNGS,STSB,STSBP,TATNP,TGKA"
shares,full_2015,2018-03-09,252,21,0.025,tail_group_2,2.9504343418348,26,0.022713093379385863,0.11655766610038035,0.010164310923511397,0.0882974346262585,0.012868814459674693,0.0039921122004782615,"APTK,BANE,BANEP,BSPB,DVEC,FEES,IRKT,LKOH,LNZLP,MRKC,MRKV,MRKY,MSNG,NVTK,PIKK,PMSBP,ROST,RTKM,SBER,SELG,SVAV,TGKB,TRMK,TTLK,UNAC,USBN"
shares,full_2015,2018-03-09,252,21,0.025,tail_group_3,4.773477385915226,27,0.02463379659187975,0.12711947835093093,0.011736867023031077,0.0892120140356496,0.03277858622673424,-0.016834268036673688,"AKRN,ALRS,CHMF,DIOD,GAZP,HYDR,KMAZ,KMEZ,MAGN,MOEX,MRKK,MRKS,MRKZ,MTLR,NKNC,NLMK,OGKB,PHOR,ROSN,SARE,SIBN,SNGSP,TATN,TGKBP,UTAR,VSMO,YKEN"
shares,full_2015,2018-04-09,252,21,0.025,tail_group_1,2.1368669060244,27,0.02071154492849902,0.11190295788735187,0.06355195510287656,0.2643595237825988,0.01652824083541704,0.00025211934852605424,"AFKS,BANEP,FESH,GCHE,HYDR,IRKT,KZOS,KZOSP,LNZL,LNZLP,LSRG,MGNT,MGTSP,MRKP,MRKU,MRKV,MTSS,MVID,PIKK,RASP,RTKMP,SBERP,SNGS,STSB,STSBP,TATNP,USBN"
shares,full_2015,2018-04-09,252,21,0.025,tail_group_2,3.131486068882807,26,0.020210079566747106,0.11580339573197358,0.06272547867973857,0.25061667257504,0.008852184723114331,-0.003270964064497315,"BANE,CHMK,DIOD,DVEC,FEES,KROT,LSNG,LSNGP,MRKC,MRKY,MSNG,NMTP,NVTK,OGKB,PHOR,PMSBP,ROST,RTKM,SARE,SVAV,TGKA,TGKB,TRMK,TTLK,UNAC,UTAR"
shares,full_2015,2018-04-09,252,21,0.025,tail_group_3,5.12586040539856,27,0.01921771304852904,0.11171790747831063,0.07124719023750196,0.29477357763784895,0.015441272740419842,0.009803793455480995,"AKRN,ALRS,APTK,BSPB,CHMF,GAZP,KMAZ,KMEZ,LKOH,MAGN,MOEX,MRKK,MRKS,MRKZ,MTLR,NKNC,NKNCP,NLMK,ROSN,SBER,SELG,SIBN,SNGSP,TATN,TGKBP,VSMO,YKEN"
shares,full_2015,2018-05-08,252,21,0.025,tail_group_1,1.992763765992429,27,0.02467288498300862,0.12840736095016325,0.0075681939921928825,0.07048333452394817,0.028222290855568044,6.717480365720299e-05,"AFKS,BANEP,FEES,FESH,GCHE,HYDR,KZOSP,LNZL,LNZLP,LSNGP,LSRG,MGNT,MGTSP,MRKP,MRKU,MRKV,MSNG,MTSS,NVTK,PIKK,RASP,RTKMP,SBER,STSBP,TATNP,USBN,VSMO"
shares,full_2015,2018-05-08,252,21,0.025,tail_group_2,2.788891089388867,26,0.025039515259044975,0.12843202296303302,0.01309980139051466,0.06971560727086089,0.040158702637898,-0.026694333696277793,"BSPB,CHMK,DVEC,IRKT,LKOH,LSNG,MRKC,MRKY,MRKZ,NKNC,NKNCP,OGKB,PHOR,PMSBP,ROSN,RTKM,SBERP,SELG,SNGS,STSB,SVAV,TGKA,TGKB,TRMK,TTLK,UNAC"
shares,full_2015,2018-05-08,252,21,0.025,tail_group_3,4.233439076121465,27,0.023336796404465825,0.1192193031118431,0.009072504339089627,0.07085093897003263,0.025421161859319197,-0.014950930086806247,"AKRN,ALRS,APTK,BANE,CHMF,DIOD,GAZP,KMAZ,KMEZ,KROT,KZOS,MAGN,MOEX,MRKK,MRKS,MTLR,MVID,NLMK,NMTP,ROST,SARE,SIBN,SNGSP,TATN,TGKBP,UTAR,YKEN"
shares,full_2015,2018-06-07,252,21,0.025,tail_group_1,1.9953322841403687,27,0.02450290691207261,0.12575052456315813,0.012553642854137103,0.10007707828333268,0.040576043856569766,-0.010708739024361378,"AFKS,APTK,BANEP,FEES,FESH,GCHE,KZOSP,LNZL,LSNGP,LSRG,MGNT,MGTSP,MRKP,MRKU,MRKV,MSNG,MTSS,PIKK,RASP,RTKMP,SBERP,SELG,STSBP,TATNP,TTLK,USBN,VSMO"
shares,full_2015,2018-06-07,252,21,0.025,tail_group_2,2.6447724518575866,26,0.02392298434745291,0.12481491699814332,0.0156459981536788,0.11222474138230659,0.03183701731408228,0.018030618235844356,"BANE,BSPB,CHMK,DVEC,GAZP,HYDR,IRKT,LKOH,LSNG,MRKC,MRKZ,NKNC,NKNCP,NVTK,OGKB,PHOR,PMSBP,ROSN,RTKM,SBER,STSB,SVAV,TGKA,TGKB,TRMK,UNAC"
shares,full_2015,2018-06-07,252,21,0.025,tail_group_3,4.394269062157419,27,0.02388633779770257,0.11946752568056426,0.016436837647279864,0.11436662962954035,0.03661038736801292,-0.012356223888757045,"AKRN,ALRS,CHMF,DIOD,KMAZ,KMEZ,KROT,KZOS,LNZLP,MAGN,MOEX,MRKK,MRKS,MRKY,MTLR,MVID,NLMK,NMTP,ROST,SARE,SIBN,SNGS,SNGSP,TATN,TGKBP,UTAR,YKEN"
shares,full_2015,2018-07-06,252,21,0.025,tail_group_1,1.8881086946774603,27,0.02573654939451586,0.1272504033498794,0.012153203421901921,0.07658939703500127,0.03435188165446823,-0.01893124529394291,"AFKS,BSPB,FEES,FESH,GCHE,KZOSP,LNZL,LSNGP,LSRG,MGNT,MGTSP,MRKP,MRKV,MTSS,PIKK,PMSBP,RTKM,SBER,SBERP,SELG,STSBP,TATNP,TGKB,TRMK,TTLK,USBN,VSMO"
shares,full_2015,2018-07-06,252,21,0.025,tail_group_2,2.6026996568094227,26,0.024939899273007556,0.12473929206920534,0.0093891103959246,0.1002493038984905,0.01717777086663408,0.027178003542969627,"APTK,BANE,BANEP,CHMK,DVEC,GAZP,HYDR,IRKT,LNZLP,LSNG,MRKC,MRKU,MRKY,MRKZ,MSNG,NKNC,NKNCP,NVTK,OGKB,RASP,ROSN,ROST,RTKMP,STSB,UNAC,YKEN"
shares,full_2015,2018-07-06,252,21,0.025,tail_group_3,4.558423709567325,27,0.022179800093306556,0.11747679586171673,0.007084540562191808,0.06605081310081028,0.008336393329324565,0.019745448467967695,"AKRN,ALRS,CHMF,DIOD,KMAZ,KMEZ,KROT,KZOS,LKOH,MAGN,MOEX,MRKK,MRKS,MTLR,MVID,NLMK,NMTP,PHOR,SARE,SIBN,SNGS,SNGSP,SVAV,TATN,TGKA,TGKBP,UTAR"
shares,full_2015,2018-08-06,252,21,0.025,tail_group_1,1.9134834006236063,27,0.02545372671148648,0.12847988539479135,0.015242358072515663,0.09005767166753142,0.05707825035339631,-0.05343083969596068,"AFKS,BSPB,CHMK,DVEC,FESH,GCHE,KZOSP,LNZL,LSNGP,MGNT,MGTSP,MRKP,MRKV,MTSS,PIKK,PMSBP,RTKM,SBER,SBERP,SELG,STSBP,TATNP,TGKB,TRMK,TTLK,USBN,VSMO"
shares,full_2015,2018-08-06,252,21,0.025,tail_group_2,2.6516613634594965,26,0.02594306641614958,0.13114351603760052,0.0143478142270473,0.09840162728538644,0.049166566809165424,-0.02757045991115914,"BANE,BANEP,CHMF,FEES,GAZP,HYDR,IRKT,LNZLP,LSNG,LSRG,MRKC,MRKS,MRKU,MRKY,MRKZ,MSNG,MTLR,NKNCP,NVTK,RASP,ROSN,RTKMP,STSB,SVAV,UNAC,YKEN"
shares,full_2015,2018-08-06,252,21,0.025,tail_group_3,4.460372462804063,27,0.02016140761911539,0.1049593955940254,0.010739205683013293,0.09350193762636591,0.024088804216447657,0.019912190943617646,"AKRN,ALRS,APTK,DIOD,KMAZ,KMEZ,KROT,KZOS,LKOH,MAGN,MOEX,MRKK,MVID,NKNC,NLMK,NMTP,OGKB,PHOR,ROST,SARE,SIBN,SNGS,SNGSP,TATN,TGKA,TGKBP,UTAR"
shares,full_2015,2018-09-04,252,21,0.025,tail_group_1,2.001700649697302,27,0.026143044963962674,0.13081864415777877,0.0098806511425154,0.1092005948934693,0.018185885746093366,0.07157117296880552,"AFKS,BANEP,BSPB,CHMF,DVEC,FESH,GCHE,IRKT,KZOSP,LSNGP,MGNT,MRKC,MRKP,MRKV,MTSS,OGKB,PIKK,PMSBP,RTKM,SBER,SBERP,SELG,STSBP,TGKB,TRMK,TTLK,VSMO"
shares,full_2015,2018-09-04,252,21,0.025,tail_group_2,2.777750190409037,26,0.022856249458093288,0.11448571596193312,0.004618527291071607,0.07717580863242719,0.016046068940174685,0.04265047826920198,"ALRS,APTK,BANE,CHMK,FEES,GAZP,HYDR,KMAZ,LNZLP,LSNG,LSRG,MGTSP,MRKY,MSNG,NKNCP,NVTK,PHOR,RASP,ROSN,RTKMP,STSB,SVAV,TATNP,UNAC,USBN,YKEN"
shares,full_2015,2018-09-04,252,21,0.025,tail_group_3,4.1897142771383145,27,0.022334213866090802,0.11504093385440642,0.006795073355627635,0.07565593009642617,0.015595810087935313,0.024745414824905675,"AKRN,DIOD,KMEZ,KROT,KZOS,LKOH,LNZL,MAGN,MOEX,MRKK,MRKS,MRKU,MRKZ,MTLR,MVID,NKNC,NLMK,NMTP,ROST,SARE,SIBN,SNGS,SNGSP,TATN,TGKA,TGKBP,UTAR"
shares,full_2015,2018-10-03,252,21,0.025,tail_group_1,1.930301390227661,27,0.02504710078411327,0.12938634591473666,0.01686592337220723,0.10701519116482344,0.05682899896804261,-0.04445964635283776,"AFKS,BANEP,BSPB,CHMF,DVEC,GCHE,IRKT,KZOSP,LNZLP,LSNGP,LSRG,MGNT,MRKP,MRKV,PIKK,PMSBP,RASP,RTKM,SBER,SBERP,SELG,STSBP,TGKB,TRMK,TTLK,USBN,VSMO"
shares,full_2015,2018-10-03,252,21,0.025,tail_group_2,2.7828791456854254,26,0.02443124654750966,0.12266667711275701,0.015201056139649444,0.14087938571977837,0.07538418915807132,-0.049746384867960805,"ALRS,APTK,BANE,CHMK,FEES,FESH,HYDR,KMAZ,LSNG,MGTSP,MRKC,MRKY,MSNG,MTSS,NKNCP,NVTK,OGKB,PHOR,ROSN,ROST,RTKMP,SVAV,TATNP,TGKA,UNAC,YKEN"
shares,full_2015,2018-10-03,252,21,0.025,tail_group_3,4.020741412402451,27,0.021653805487353215,0.11329330291186288,0.015844012213205683,0.11067282536400559,0.05562028401232744,-0.030750613056508003,"AKRN,DIOD,GAZP,KMEZ,KROT,KZOS,LKOH,LNZL,MAGN,MOEX,MRKK,MRKS,MRKU,MRKZ,MTLR,MVID,NKNC,NLMK,NMTP,SARE,SIBN,SNGS,SNGSP,STSB,TATN,TGKBP,UTAR"
shares,full_2015,2018-11-01,252,21,0.025,tail_group_1,2.0246036068081024,27,0.026306879825450016,0.13610495831113475,0.013966489569108727,0.11609420392717688,0.04270487323957772,-0.004235052693754986,"AFKS,BANE,BANEP,DVEC,FESH,GCHE,IRKT,KZOSP,LNZLP,LSRG,MGNT,MRKC,MRKP,MRKV,MTSS,NVTK,PMSBP,RASP,SBER,SBERP,SELG,STSBP,TATNP,TGKB,TRMK,TTLK,VSMO"
shares,full_2015,2018-11-01,252,21,0.025,tail_group_2,2.721469400273709,26,0.025063094254054008,0.12312490813384992,0.009138772801511045,0.07262965092144855,0.045176327642690306,-0.02247776515292453,"BSPB,CHMK,FEES,HYDR,KMAZ,LSNG,LSNGP,MGTSP,MRKU,MRKY,MRKZ,MSNG,NKNCP,OGKB,PHOR,PIKK,ROSN,ROST,RTKM,SIBN,SNGS,STSB,TGKA,UNAC,USBN,YKEN"
shares,full_2015,2018-11-01,252,21,0.025,tail_group_3,3.9004753674255372,27,0.022253249401036013,0.11220070316165207,0.009694100826786045,0.0760047518600271,0.023428634545538674,0.00923517183957737,"AKRN,ALRS,APTK,CHMF,DIOD,GAZP,KMEZ,KROT,KZOS,LKOH,LNZL,MAGN,MOEX,MRKK,MRKS,MTLR,MVID,NKNC,NLMK,NMTP,RTKMP,SARE,SNGSP,SVAV,TATN,TGKBP,UTAR"
shares,full_2015,2018-12-03,252,21,0.025,tail_group_1,1.9971755321761648,27,0.025977187007794132,0.1361933297136233,0.013694979314322394,0.09449402204386127,0.05931880967766856,-0.031146835563607374,"AFKS,BANEP,DVEC,FESH,GCHE,IRKT,KZOSP,LNZLP,LSNGP,LSRG,MRKC,MRKP,MRKU,MRKV,MRKY,MTSS,NVTK,PHOR,RASP,SBERP,SELG,STSBP,TGKA,TGKB,TRMK,TTLK,VSMO"
shares,full_2015,2018-12-03,252,21,0.025,tail_group_2,2.727432580793599,26,0.021732547918907805,0.11538649197859437,0.00928221315885979,0.09463907771552843,0.047978282392265426,-0.009673915415666095,"AKRN,ALRS,BANE,BSPB,CHMF,CHMK,FEES,KMAZ,LSNG,MGNT,MGTSP,MSNG,NKNCP,OGKB,PIKK,PMSBP,ROSN,ROST,RTKM,SBER,SNGS,STSB,TATNP,UNAC,USBN,YKEN"
shares,full_2015,2018-12-03,252,21,0.025,tail_group_3,4.089985413609231,27,0.021829508633167852,0.11188355573850194,0.010999519256798982,0.08529552011238352,0.04028919770063688,-0.00799733235362847,"APTK,DIOD,GAZP,HYDR,KMEZ,KROT,KZOS,LKOH,LNZL,MAGN,MOEX,MRKK,MRKS,MRKZ,MTLR,MVID,NKNC,NLMK,NMTP,RTKMP,SARE,SIBN,SNGSP,SVAV,TATN,TGKBP,UTAR"
shares,full_2015,2019-01-03,252,21,0.025,tail_group_1,2.022467908934583,27,0.025964434241923944,0.13437845929290704,0.006686272432495988,0.06360626935011877,0.007368198205032095,0.0717908935253894,"AKRN,BANEP,DVEC,FESH,GCHE,IRKT,KZOSP,LSNGP,LSRG,MGTSP,MRKK,MRKP,MRKV,MRKY,NVTK,PMSBP,RASP,SBER,SBERP,SELG,STSBP,TGKA,TGKB,TRMK,TTLK,USBN,VSMO"
shares,full_2015,2019-01-03,252,21,0.025,tail_group_2,2.759329149501382,26,0.02478721059264236,0.1274243396482226,0.014819762403105036,0.0957228690996517,0.0147104901863373,0.07206256106213743,"AFKS,ALRS,APTK,BANE,BSPB,CHMF,CHMK,DIOD,FEES,KMAZ,LKOH,MGNT,MRKC,MSNG,MTLR,MTSS,NKNCP,NMTP,OGKB,ROSN,ROST,RTKM,SNGS,STSB,UNAC,YKEN"
shares,full_2015,2019-01-03,252,21,0.025,tail_group_3,3.83551058262545,27,0.019044164722243302,0.09869540850487075,0.005622104703672848,0.06403668566450238,0.005606330248747127,0.05972967710458622,"GAZP,HYDR,KMEZ,KROT,KZOS,LNZL,LNZLP,LSNG,MAGN,MOEX,MRKS,MRKU,MRKZ,MVID,NKNC,NLMK,PHOR,PIKK,RTKMP,SARE,SIBN,SNGSP,SVAV,TATN,TATNP,TGKBP,UTAR"
shares,full_2015,2019-02-04,252,21,0.025,tail_group_1,2.0268444557336682,27,0.024962964936447913,0.12744096533813437,0.010605157423414025,0.08754210861801978,0.026258568363730528,0.0036462240682988423,"AKRN,BANEP,BSPB,CHMF,DVEC,FESH,IRKT,KZOSP,LSNGP,LSRG,MGTSP,MRKK,MRKP,MRKV,MRKY,NVTK,PMSBP,RASP,SBERP,SELG,STSB,STSBP,TGKB,TRMK,TTLK,USBN,VSMO"
shares,full_2015,2019-02-04,252,21,0.025,tail_group_2,2.7275644094869866,26,0.025905846799877168,0.13338337326876964,0.016905596986734505,0.11600321626309125,0.02791615399088987,-0.01606525706579361,"AFKS,BANE,CHMK,DIOD,FEES,KMAZ,LKOH,LSNG,MGNT,MRKC,MSNG,MTLR,MTSS,NKNC,NKNCP,NMTP,OGKB,PHOR,ROSN,ROST,RTKM,SBER,SNGSP,TGKA,UNAC,YKEN"
shares,full_2015,2019-02-04,252,21,0.025,tail_group_3,3.8160615895676204,27,0.020298382200532348,0.10157447508241409,0.015427286936504438,0.10555816492624343,0.0191851671669252,0.00994662454946114,"ALRS,APTK,GAZP,GCHE,HYDR,KMEZ,KROT,KZOS,LNZL,LNZLP,MAGN,MOEX,MRKS,MRKU,MRKZ,MVID,NLMK,PIKK,RTKMP,SARE,SIBN,SNGS,SVAV,TATN,TATNP,TGKBP,UTAR"
shares,full_2015,2019-03-05,252,21,0.025,tail_group_1,2.028627493092043,27,0.022237363347930115,0.12124444700754458,0.011620602253776622,0.07833376352311346,0.006759429482182999,0.02028727196730914,"AKRN,BANEP,DIOD,DVEC,FESH,IRKT,KMEZ,KZOSP,LSNGP,LSRG,MGNT,MGTSP,MRKK,MRKP,MRKV,NLMK,PMSBP,RASP,RTKM,SBERP,SELG,STSB,STSBP,TGKB,TRMK,TTLK,VSMO"
shares,full_2015,2019-03-05,252,21,0.025,tail_group_2,2.7676630496124366,26,0.024819692068105883,0.1373773207199859,0.009279924499722276,0.08903429996552537,0.010860173688156394,0.032377120969435735,"AFKS,ALRS,BANE,CHMF,CHMK,FEES,LKOH,LSNG,MOEX,MRKC,MRKY,MSNG,MTLR,MTSS,NKNC,NMTP,NVTK,PHOR,ROSN,ROST,SBER,SNGSP,TGKA,UNAC,USBN,YKEN"
shares,full_2015,2019-03-05,252,21,0.025,tail_group_3,3.8583564809470117,27,0.018799618105187956,0.09939805021916442,0.0077743612467114686,0.12549713289452305,0.01326269805981195,0.047874343753040595,"APTK,BSPB,GAZP,GCHE,HYDR,KMAZ,KROT,KZOS,LNZL,LNZLP,MAGN,MRKS,MRKU,MRKZ,MVID,NKNCP,OGKB,PIKK,RTKMP,SARE,SIBN,SNGS,SVAV,TATN,TATNP,TGKBP,UTAR"
shares,full_2015,2019-04-04,252,21,0.025,tail_group_1,2.010900270242104,27,0.021453740595075526,0.12249221580799674,0.008929879931169124,0.07071578204552276,0.02034855561390947,-0.008189003792794022,"AKRN,BANE,BANEP,CHMF,DIOD,DVEC,FESH,GCHE,IRKT,KMEZ,KZOSP,LSNGP,MGTSP,MRKP,MRKS,MRKV,NMTP,PMSBP,RASP,RTKM,SELG,STSB,STSBP,TGKB,TRMK,TTLK,VSMO"
shares,full_2015,2019-04-04,252,21,0.025,tail_group_2,2.645326455284904,26,0.026754240887684282,0.14347298058782368,0.00621114670392131,0.06469359334311028,0.014199945018857796,0.032738347946402194,"AFKS,ALRS,APTK,BSPB,CHMK,LKOH,LSNG,LSRG,MGNT,MRKC,MRKK,MRKY,MSNG,MTLR,MTSS,NKNC,NLMK,NVTK,PHOR,ROSN,SBER,SBERP,TGKA,UNAC,USBN,YKEN"
shares,full_2015,2019-04-04,252,21,0.025,tail_group_3,3.588282316114811,27,0.0170907354976548,0.09532015054519996,0.009812637686178101,0.07171028920186087,0.011909731875523799,0.0031050229843252427,"FEES,GAZP,HYDR,KMAZ,KROT,KZOS,LNZL,LNZLP,MAGN,MOEX,MRKU,MRKZ,MVID,NKNCP,OGKB,PIKK,ROST,RTKMP,SARE,SIBN,SNGS,SNGSP,SVAV,TATN,TATNP,TGKBP,UTAR"
